controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
3248, 3817, 2.06980e+01, 8.75236e+00, 4.39831e+02, 4.39831e+02, 2.30000e+02, 8.80796e-01, 1.02698e+01, 0.00000e+00
3249, 3822, 2.07251e+01, 8.81161e+00, 4.41305e+02, 4.41305e+02, 2.30000e+02, 8.72057e-01, 1.06033e+01, 0.00000e+00
3250, 3823, 2.07306e+01, 8.90709e+00, 4.29677e+02, 4.29677e+02, 2.30000e+02, 8.68951e-01, 1.09105e+01, 0.00000e+00
3251, 3823, 2.07306e+01, 8.96805e+00, 4.24819e+02, 4.24819e+02, 2.30000e+02, 8.67643e-01, 1.12145e+01, 0.00000e+00
3252, 3829, 2.07631e+01, 9.07399e+00, 4.26347e+02, 4.26347e+02, 2.30000e+02, 8.66022e-01, 1.14797e+01, 0.00000e+00
3253, 3832, 2.07794e+01, 9.09696e+00, 4.18104e+02, 4.18104e+02, 2.30000e+02, 8.65344e-01, 1.13131e+01, 0.00000e+00
3254, 3833, 2.07848e+01, 9.13901e+00, 4.21216e+02, 4.21216e+02, 2.30000e+02, 8.65901e-01, 1.08754e+01, 0.00000e+00
3255, 3835, 2.07956e+01, 9.14369e+00, 4.20124e+02, 4.20124e+02, 2.30000e+02, 8.67275e-01, 1.03131e+01, 0.00000e+00
3256, 3838, 2.08119e+01, 9.14764e+00, 4.25146e+02, 4.25146e+02, 2.30000e+02, 8.70245e-01, 1.01036e+01, 0.00000e+00
3257, 3835, 2.07956e+01, 9.12660e+00, 4.19414e+02, 4.19414e+02, 2.30000e+02, 8.72490e-01, 9.85782e+00, 0.00000e+00
3258, 3834, 2.07902e+01, 9.11289e+00, 4.21107e+02, 4.21107e+02, 2.30000e+02, 8.74544e-01, 9.73341e+00, 0.00000e+00
3259, 3834, 2.07902e+01, 9.10269e+00, 4.17995e+02, 4.17995e+02, 2.30000e+02, 8.80282e-01, 9.63258e+00, 0.00000e+00
3260, 3835, 2.07956e+01, 9.09378e+00, 4.18884e+02, 4.18884e+02, 2.30000e+02, 8.83181e-01, 9.73956e+00, 0.00000e+00
3261, 3838, 2.08119e+01, 9.08498e+00, 4.19423e+02, 4.19423e+02, 2.30000e+02, 8.86920e-01, 9.66856e+00, 0.00000e+00
3262, 3840, 2.08228e+01, 9.07871e+00, 4.20679e+02, 4.20679e+02, 2.30000e+02, 8.90104e-01, 9.70092e+00, 0.00000e+00
3263, 3840, 2.08228e+01, 9.07401e+00, 4.21334e+02, 4.21334e+02, 2.30000e+02, 8.94010e-01, 9.68647e+00, 0.00000e+00
3264, 3839, 2.08173e+01, 9.06207e+00, 4.22207e+02, 4.22207e+02, 2.30000e+02, 8.98151e-01, 9.70500e+00, 0.00000e+00
3265, 3839, 2.08173e+01, 9.05532e+00, 4.23354e+02, 4.23354e+02, 2.30000e+02, 9.01276e-01, 9.64520e+00, 0.00000e+00
3266, 3840, 2.08228e+01, 9.04550e+00, 4.21607e+02, 4.21607e+02, 2.30000e+02, 9.04427e-01, 9.66739e+00, 0.00000e+00
3267, 3840, 2.08228e+01, 9.03590e+00, 4.26902e+02, 4.26902e+02, 2.30000e+02, 9.09115e-01, 9.73345e+00, 0.00000e+00
3268, 3840, 2.08228e+01, 9.02798e+00, 4.23244e+02, 4.23244e+02, 2.30000e+02, 9.10937e-01, 9.73953e+00, 0.00000e+00
3269, 3845, 2.08499e+01, 9.02157e+00, 4.27175e+02, 4.27175e+02, 2.30000e+02, 9.13654e-01, 9.75958e+00, 0.00000e+00
3270, 3849, 2.08716e+01, 9.01293e+00, 4.25373e+02, 4.25373e+02, 2.30000e+02, 9.14783e-01, 9.81369e+00, 0.00000e+00
3271, 3851, 2.08824e+01, 9.00735e+00, 4.27939e+02, 4.27939e+02, 2.30000e+02, 9.16385e-01, 9.81778e+00, 0.00000e+00
3272, 3852, 2.08878e+01, 9.00713e+00, 4.25919e+02, 4.25919e+02, 2.30000e+02, 9.18224e-01, 9.94871e+00, 0.00000e+00
3273, 3853, 2.08932e+01, 9.00270e+00, 4.26138e+02, 4.26138e+02, 2.30000e+02, 9.21100e-01, 9.87396e+00, 0.00000e+00
3274, 3858, 2.09204e+01, 9.00143e+00, 4.25483e+02, 4.25483e+02, 2.30000e+02, 9.21721e-01, 9.85533e+00, 0.00000e+00
3275, 3859, 2.09258e+01, 8.99981e+00, 4.23626e+02, 4.23626e+02, 2.30000e+02, 9.23814e-01, 9.88404e+00, 0.00000e+00
3276, 3860, 2.09312e+01, 8.99779e+00, 4.23899e+02, 4.23899e+02, 2.30000e+02, 9.24870e-01, 9.96717e+00, 0.00000e+00
3277, 3864, 2.09529e+01, 8.99183e+00, 4.27775e+02, 4.27775e+02, 2.30000e+02, 9.26501e-01, 9.97033e+00, 0.00000e+00
3278, 3865, 2.09583e+01, 8.99189e+00, 4.28430e+02, 4.28430e+02, 2.30000e+02, 9.28331e-01, 9.95688e+00, 0.00000e+00
3279, 3869, 2.09800e+01, 8.98718e+00, 4.28376e+02, 4.28376e+02, 2.30000e+02, 9.29698e-01, 9.97097e+00, 0.00000e+00
3280, 3875, 2.10125e+01, 8.98696e+00, 4.30141e+02, 4.30141e+02, 2.30000e+02, 9.31097e-01, 1.00253e+01, 0.00000e+00
3281, 3880, 2.10397e+01, 8.98259e+00, 4.32107e+02, 4.32107e+02, 2.30000e+02, 9.30928e-01, 9.97746e+00, 0.00000e+00
3282, 3882, 2.10505e+01, 8.98157e+00, 4.35218e+02, 4.35218e+02, 2.30000e+02, 9.31736e-01, 1.00032e+01, 0.00000e+00
3283, 3885, 2.10668e+01, 8.97864e+00, 4.34072e+02, 4.34072e+02, 2.30000e+02, 9.32304e-01, 9.99375e+00, 0.00000e+00
3284, 3887, 2.10776e+01, 8.97205e+00, 4.35710e+02, 4.35710e+02, 2.30000e+02, 9.34397e-01, 1.00211e+01, 0.00000e+00
3285, 3888, 2.10830e+01, 8.97251e+00, 4.37729e+02, 4.37729e+02, 2.30000e+02, 9.35185e-01, 1.01332e+01, 0.00000e+00
3286, 3894, 2.11156e+01, 8.97168e+00, 4.39040e+02, 4.39040e+02, 2.30000e+02, 9.37596e-01, 1.01074e+01, 0.00000e+00
3287, 3897, 2.11318e+01, 8.97111e+00, 4.37020e+02, 4.37020e+02, 2.30000e+02, 9.36618e-01, 1.01106e+01, 0.00000e+00
3288, 3896, 2.11264e+01, 8.97102e+00, 4.37402e+02, 4.37402e+02, 2.30000e+02, 9.38398e-01, 1.00651e+01, 0.00000e+00
3289, 3904, 2.11698e+01, 8.96795e+00, 4.42260e+02, 4.42260e+02, 2.30000e+02, 9.40061e-01, 1.01127e+01, 0.00000e+00
3290, 3909, 2.11969e+01, 8.96028e+00, 4.42424e+02, 4.42424e+02, 2.30000e+02, 9.40906e-01, 1.01036e+01, 0.00000e+00
3291, 3912, 2.12132e+01, 8.95835e+00, 4.41387e+02, 4.41387e+02, 2.30000e+02, 9.41207e-01, 1.01387e+01, 0.00000e+00
3292, 3918, 2.12457e+01, 8.95517e+00, 4.41660e+02, 4.41660e+02, 2.30000e+02, 9.42062e-01, 1.01293e+01, 0.00000e+00
3293, 3918, 2.12457e+01, 8.95684e+00, 4.44499e+02, 4.44499e+02, 2.30000e+02, 9.43594e-01, 1.01393e+01, 0.00000e+00
3294, 3918, 2.12457e+01, 8.95736e+00, 4.48757e+02, 4.48757e+02, 2.30000e+02, 9.44870e-01, 1.00901e+01, 0.00000e+00
3295, 3923, 2.12728e+01, 8.95353e+00, 4.47446e+02, 4.47446e+02, 2.30000e+02, 9.45960e-01, 1.01422e+01, 0.00000e+00
3296, 3926, 2.12891e+01, 8.95129e+00, 4.45972e+02, 4.45972e+02, 2.30000e+02, 9.46510e-01, 1.01709e+01, 0.00000e+00
3297, 3928, 2.12999e+01, 8.95314e+00, 4.49502e+02, 4.49502e+02, 2.30000e+02, 9.47301e-01, 1.01788e+01, 0.00000e+00
3298, 3933, 2.13271e+01, 8.94516e+00, 4.47428e+02, 4.47428e+02, 2.30000e+02, 9.48131e-01, 1.02254e+01, 0.00000e+00
3299, 3936, 2.13433e+01, 8.94523e+00, 4.48247e+02, 4.48247e+02, 2.30000e+02, 9.48679e-01, 1.01644e+01, 0.00000e+00
3300, 3940, 2.13650e+01, 8.93992e+00, 0.00000e+00, 0.00000e+00, -2.06000e+02, 9.50000e-01, 1.01925e+01, 0.00000e+00
3301, 3946, 2.13975e+01, 8.92834e+00, 4.52286e+02, 4.52286e+02, -2.06000e+02, 9.50329e-01, 1.01695e+01, 0.00000e+00
3302, 3946, 2.13975e+01, 8.92715e+00, 4.52839e+02, 4.52839e+02, -2.06000e+02, 9.51090e-01, 1.02241e+01, 0.00000e+00
3303, 3952, 2.14301e+01, 8.92343e+00, 4.54913e+02, 4.54913e+02, -2.06000e+02, 9.52429e-01, 1.02533e+01, 0.00000e+00
3304, 3953, 2.14355e+01, 8.91582e+00, 4.56333e+02, 4.56333e+02, -2.06000e+02, 9.53453e-01, 1.02718e+01, 0.00000e+00
3305, 3960, 2.14735e+01, 8.91180e+00, 4.59280e+02, 4.59280e+02, -2.06000e+02, 9.55808e-01, 1.02929e+01, 0.00000e+00
3306, 3964, 2.14952e+01, 8.90814e+00, 4.58571e+02, 4.58571e+02, -2.06000e+02, 9.55348e-01, 1.02749e+01, 0.00000e+00
3307, 3968, 2.15168e+01, 8.86851e+00, 4.48347e+02, 4.48347e+02, -2.06000e+02, 9.40776e-01, 1.03777e+01, 0.00000e+00
3308, 3968, 2.15168e+01, 8.89043e+00, 4.49439e+02, 4.49439e+02, -2.06000e+02, 9.32964e-01, 1.03927e+01, 0.00000e+00
3309, 3973, 2.15440e+01, 8.91319e+00, 4.51568e+02, 4.51568e+02, -2.06000e+02, 9.32041e-01, 1.05236e+01, 0.00000e+00
3310, 3975, 2.15548e+01, 8.93116e+00, 4.47167e+02, 4.47167e+02, -2.06000e+02, 9.32075e-01, 1.05922e+01, 0.00000e+00
3311, 3979, 2.15765e+01, 8.94550e+00, 4.49133e+02, 4.49133e+02, -2.06000e+02, 9.32395e-01, 1.06323e+01, 0.00000e+00
3312, 3983, 2.15982e+01, 8.97227e+00, 4.55465e+02, 4.55465e+02, -2.06000e+02, 9.32965e-01, 1.07355e+01, 0.00000e+00
3313, 3990, 2.16361e+01, 8.97245e+00, 4.52845e+02, 4.52845e+02, -2.06000e+02, 9.33333e-01, 1.06781e+01, 0.00000e+00
3314, 3996, 2.16687e+01, 8.98027e+00, 4.51862e+02, 4.51862e+02, -2.06000e+02, 9.33433e-01, 1.05838e+01, 0.00000e+00
3315, 3997, 2.16741e+01, 8.98666e+00, 4.52626e+02, 4.52626e+02, -2.06000e+02, 9.34951e-01, 1.04556e+01, 0.00000e+00
3316, 4002, 2.17012e+01, 8.98096e+00, 4.54264e+02, 4.54264e+02, -2.06000e+02, 9.37781e-01, 1.04272e+01, 0.00000e+00
3317, 4002, 2.17012e+01, 8.97375e+00, 4.55018e+02, 4.55018e+02, -2.06000e+02, 9.39280e-01, 1.02958e+01, 0.00000e+00
3318, 4005, 2.17175e+01, 8.96784e+00, 4.56383e+02, 4.56383e+02, -2.06000e+02, 9.39825e-01, 1.03033e+01, 0.00000e+00
3319, 4012, 2.17554e+01, 8.95730e+00, 4.54636e+02, 4.54636e+02, -2.06000e+02, 9.40927e-01, 1.03147e+01, 0.00000e+00
3320, 4017, 2.17825e+01, 8.95067e+00, 4.53435e+02, 4.53435e+02, -2.06000e+02, 9.40254e-01, 1.03404e+01, 0.00000e+00
3321, 4021, 2.18042e+01, 8.95366e+00, 4.56165e+02, 4.56165e+02, -2.06000e+02, 9.41557e-01, 1.03404e+01, 0.00000e+00
3322, 4025, 2.18259e+01, 8.94648e+00, 4.57366e+02, 4.57366e+02, -2.06000e+02, 9.44099e-01, 1.03761e+01, 0.00000e+00
3323, 4027, 2.18368e+01, 8.95088e+00, 4.59865e+02, 4.59865e+02, -2.06000e+02, 9.44872e-01, 1.04511e+01, 0.00000e+00
3324, 4032, 2.18639e+01, 8.94313e+00, 4.59374e+02, 4.59374e+02, -2.06000e+02, 9.45933e-01, 1.03549e+01, 0.00000e+00
3325, 4035, 2.18802e+01, 8.94043e+00, 4.63250e+02, 4.63250e+02, -2.06000e+02, 9.47212e-01, 1.04133e+01, 0.00000e+00
3326, 4038, 2.18964e+01, 8.93530e+00, 4.60138e+02, 4.60138e+02, -2.06000e+02, 9.48242e-01, 1.05017e+01, 0.00000e+00
3327, 4042, 2.19181e+01, 8.93104e+00, 4.60575e+02, 4.60575e+02, -2.06000e+02, 9.49530e-01, 1.04469e+01, 0.00000e+00
3328, 4046, 2.19398e+01, 8.92670e+00, 4.60739e+02, 4.60739e+02, -2.06000e+02, 9.50568e-01, 1.04733e+01, 0.00000e+00
3329, 4050, 2.19615e+01, 8.91943e+00, 4.60630e+02, 4.60630e+02, -2.06000e+02, 9.50617e-01, 1.04507e+01, 0.00000e+00
3330, 4053, 2.19778e+01, 8.91908e+00, 4.65597e+02, 4.65597e+02, -2.06000e+02, 9.51887e-01, 1.05428e+01, 0.00000e+00
3331, 4057, 2.19995e+01, 8.91381e+00, 4.68491e+02, 4.68491e+02, -2.06000e+02, 9.54400e-01, 1.05390e+01, 0.00000e+00
3332, 4062, 2.20266e+01, 8.91286e+00, 4.67890e+02, 4.67890e+02, -2.06000e+02, 9.53717e-01, 1.05344e+01, 0.00000e+00
3333, 4067, 2.20537e+01, 8.90493e+00, 4.68873e+02, 4.68873e+02, -2.06000e+02, 9.53774e-01, 1.05980e+01, 0.00000e+00
3334, 4071, 2.20754e+01, 8.90199e+00, 4.69965e+02, 4.69965e+02, -2.06000e+02, 9.53328e-01, 1.06047e+01, 0.00000e+00
3335, 4075, 2.20971e+01, 8.89378e+00, 4.69310e+02, 4.69310e+02, -2.06000e+02, 9.55092e-01, 1.06136e+01, 0.00000e+00
3336, 4078, 2.21133e+01, 8.89352e+00, 4.70620e+02, 4.70620e+02, -2.06000e+02, 9.55861e-01, 1.05690e+01, 0.00000e+00
3337, 4084, 2.21459e+01, 8.88610e+00, 4.71493e+02, 4.71493e+02, -2.06000e+02, 9.56170e-01, 1.05921e+01, 0.00000e+00
3338, 4088, 2.21676e+01, 8.88433e+00, 4.71439e+02, 4.71439e+02, -2.06000e+02, 9.56947e-01, 1.06162e+01, 0.00000e+00
3339, 4092, 2.21892e+01, 8.88321e+00, 4.73458e+02, 4.73458e+02, -2.06000e+02, 9.57234e-01, 1.06116e+01, 0.00000e+00
3340, 4096, 2.22109e+01, 8.87548e+00, 4.74823e+02, 4.74823e+02, -2.06000e+02, 9.58740e-01, 1.06120e+01, 0.00000e+00
3341, 4099, 2.22272e+01, 8.87503e+00, 4.73950e+02, 4.73950e+02, -2.06000e+02, 9.59746e-01, 1.06337e+01, 0.00000e+00
3342, 4104, 2.22543e+01, 8.86237e+00, 4.72967e+02, 4.72967e+02, -2.06000e+02, 9.60039e-01, 1.06403e+01, 0.00000e+00
3343, 4106, 2.22652e+01, 8.86123e+00, 4.71766e+02, 4.71766e+02, -2.06000e+02, 9.59815e-01, 1.06898e+01, 0.00000e+00
3344, 4110, 2.22868e+01, 8.85962e+00, 4.74878e+02, 4.74878e+02, -2.06000e+02, 9.61071e-01, 1.07538e+01, 0.00000e+00
3345, 4117, 2.23248e+01, 8.85564e+00, 4.76133e+02, 4.76133e+02, -2.06000e+02, 9.61865e-01, 1.07129e+01, 0.00000e+00
3346, 4122, 2.23519e+01, 8.85673e+00, 4.78972e+02, 4.78972e+02, -2.06000e+02, 9.61912e-01, 1.07275e+01, 0.00000e+00
3347, 4126, 2.23736e+01, 8.85754e+00, 4.77443e+02, 4.77443e+02, -2.06000e+02, 9.62433e-01, 1.07569e+01, 0.00000e+00
3348, 4132, 2.24061e+01, 8.85617e+00, 4.77607e+02, 4.77607e+02, -2.06000e+02, 9.62488e-01, 1.07600e+01, 0.00000e+00
3349, 4138, 2.24387e+01, 8.85068e+00, 4.79572e+02, 4.79572e+02, -2.06000e+02, 9.62542e-01, 1.07879e+01, 0.00000e+00
3350, 4141, 2.24550e+01, 8.84882e+00, 4.78426e+02, 4.78426e+02, -2.06000e+02, 9.61603e-01, 1.07813e+01, 0.00000e+00
3351, 4146, 2.24821e+01, 8.84332e+00, 4.80228e+02, 4.80228e+02, -2.06000e+02, 9.62856e-01, 1.07959e+01, 0.00000e+00
3352, 4148, 2.24929e+01, 8.84629e+00, 4.79572e+02, 4.79572e+02, -2.06000e+02, 9.64320e-01, 1.08199e+01, 0.00000e+00
3353, 4151, 2.25092e+01, 8.84517e+00, 4.80118e+02, 4.80118e+02, -2.06000e+02, 9.64828e-01, 1.08485e+01, 0.00000e+00
3354, 4156, 2.25363e+01, 8.84494e+00, 4.85687e+02, 4.85687e+02, -2.06000e+02, 9.65351e-01, 1.08352e+01, 0.00000e+00
3355, 4162, 2.25688e+01, 8.84247e+00, 4.84758e+02, 4.84758e+02, -2.06000e+02, 9.65161e-01, 1.08471e+01, 0.00000e+00
3356, 4167, 2.25959e+01, 8.84369e+00, 4.86724e+02, 4.86724e+02, -2.06000e+02, 9.64963e-01, 1.08445e+01, 0.00000e+00
3357, 4173, 2.26285e+01, 8.84128e+00, 4.90873e+02, 4.90873e+02, -2.06000e+02, 9.64534e-01, 1.08848e+01, 0.00000e+00
3358, 4177, 2.26502e+01, 8.83907e+00, 4.93657e+02, 4.93657e+02, -2.06000e+02, 9.64089e-01, 1.08615e+01, 0.00000e+00
3359, 4182, 2.26773e+01, 8.83465e+00, 4.95513e+02, 4.95513e+02, -2.06000e+02, 9.64610e-01, 1.09099e+01, 0.00000e+00
3360, 4185, 2.26935e+01, 8.83186e+00, 0.00000e+00, 0.00000e+00, -2.60000e+01, 9.64875e-01, 1.09154e+01, 0.00000e+00
3361, 4191, 2.27261e+01, 8.82989e+00, 4.99771e+02, 4.99771e+02, -2.60000e+01, 9.65641e-01, 1.09692e+01, 0.00000e+00
3362, 4194, 2.27423e+01, 8.82629e+00, 5.01190e+02, 5.01190e+02, -2.60000e+01, 9.65427e-01, 1.09335e+01, 0.00000e+00
3363, 4200, 2.27749e+01, 8.82291e+00, 5.03701e+02, 5.03701e+02, -2.60000e+01, 9.65238e-01, 1.09429e+01, 0.00000e+00
3364, 4203, 2.27912e+01, 8.81604e+00, 5.01135e+02, 5.01135e+02, -2.60000e+01, 9.65263e-01, 1.09315e+01, 0.00000e+00
3365, 4211, 2.28345e+01, 8.80927e+00, 5.01026e+02, 5.01026e+02, -2.60000e+01, 9.66279e-01, 1.09633e+01, 0.00000e+00
3366, 4216, 2.28616e+01, 8.80593e+00, 5.03428e+02, 5.03428e+02, -2.60000e+01, 9.66556e-01, 1.09491e+01, 0.00000e+00
3367, 4220, 2.28833e+01, 8.72671e+00, 4.92947e+02, 4.92947e+02, -2.60000e+01, 9.41706e-01, 1.11101e+01, 0.00000e+00
3368, 4225, 2.29104e+01, 8.75911e+00, 4.90545e+02, 4.90545e+02, -2.60000e+01, 9.28047e-01, 1.12349e+01, 0.00000e+00
3369, 4229, 2.29321e+01, 8.78836e+00, 4.91964e+02, 4.91964e+02, -2.60000e+01, 9.21494e-01, 1.13769e+01, 0.00000e+00
3370, 4232, 2.29484e+01, 8.83203e+00, 4.91670e+02, 4.91670e+02, -2.60000e+01, 9.18242e-01, 1.15303e+01, 0.00000e+00
3371, 4235, 2.29647e+01, 8.86841e+00, 4.90524e+02, 4.90524e+02, -2.60000e+01, 9.18064e-01, 1.16587e+01, 0.00000e+00
3372, 4240, 2.29918e+01, 8.92632e+00, 4.94061e+02, 4.94061e+02, -2.60000e+01, 9.18396e-01, 1.18226e+01, 0.00000e+00
3373, 4247, 2.30297e+01, 8.93327e+00, 4.90022e+02, 4.90022e+02, -2.60000e+01, 9.18060e-01, 1.16540e+01, 0.00000e+00
3374, 4250, 2.30460e+01, 8.95009e+00, 4.91932e+02, 4.91932e+02, -2.60000e+01, 9.20235e-01, 1.13152e+01, 0.00000e+00
3375, 4258, 2.30894e+01, 8.94502e+00, 4.89694e+02, 4.89694e+02, -2.60000e+01, 9.20150e-01, 1.11791e+01, 0.00000e+00
3376, 4263, 2.31165e+01, 8.94138e+00, 4.90895e+02, 4.90895e+02, -2.60000e+01, 9.21651e-01, 1.10431e+01, 0.00000e+00
3377, 4265, 2.31274e+01, 8.93309e+00, 4.92642e+02, 4.92642e+02, -2.60000e+01, 9.23798e-01, 1.09625e+01, 0.00000e+00
3378, 4268, 2.31436e+01, 8.92389e+00, 4.95829e+02, 4.95829e+02, -2.60000e+01, 9.26898e-01, 1.09731e+01, 0.00000e+00
3379, 4271, 2.31599e+01, 8.92025e+00, 4.97576e+02, 4.97576e+02, -2.60000e+01, 9.30930e-01, 1.09443e+01, 0.00000e+00
3380, 4271, 2.31599e+01, 8.91935e+00, 4.98012e+02, 4.98012e+02, -2.60000e+01, 9.33505e-01, 1.09042e+01, 0.00000e+00
3381, 4276, 2.31870e+01, 8.91430e+00, 5.01288e+02, 5.01288e+02, -2.60000e+01, 9.36389e-01, 1.09638e+01, 0.00000e+00
3382, 4279, 2.32033e+01, 8.91900e+00, 5.02325e+02, 5.02325e+02, -2.60000e+01, 9.38537e-01, 1.09681e+01, 0.00000e+00
3383, 4281, 2.32141e+01, 8.91620e+00, 5.05982e+02, 5.05982e+02, -2.60000e+01, 9.40434e-01, 1.09753e+01, 0.00000e+00
3384, 4280, 2.32087e+01, 8.91203e+00, 5.06583e+02, 5.06583e+02, -2.60000e+01, 9.42290e-01, 1.09660e+01, 0.00000e+00
3385, 4287, 2.32466e+01, 8.89816e+00, 5.09472e+02, 5.09472e+02, -2.60000e+01, 9.45183e-01, 1.09540e+01, 0.00000e+00
3386, 4289, 2.32575e+01, 8.89212e+00, 5.11109e+02, 5.11109e+02, -2.60000e+01, 9.46608e-01, 1.09465e+01, 0.00000e+00
3387, 4294, 2.32846e+01, 8.88543e+00, 5.11902e+02, 5.11902e+02, -2.60000e+01, 9.47368e-01, 1.10386e+01, 0.00000e+00
3388, 4297, 2.33009e+01, 8.88357e+00, 5.11629e+02, 5.11629e+02, -2.60000e+01, 9.49965e-01, 1.10521e+01, 0.00000e+00
3389, 4303, 2.33334e+01, 8.87523e+00, 5.09227e+02, 5.09227e+02, -2.60000e+01, 9.52824e-01, 1.10286e+01, 0.00000e+00
3390, 4305, 2.33443e+01, 8.87411e+00, 5.07014e+02, 5.07014e+02, -2.60000e+01, 9.54472e-01, 1.10781e+01, 0.00000e+00
3391, 4311, 2.33768e+01, 8.86515e+00, 5.08597e+02, 5.08597e+02, -2.60000e+01, 9.55695e-01, 1.11053e+01, 0.00000e+00
3392, 4312, 2.33822e+01, 8.86719e+00, 5.14056e+02, 5.14056e+02, -2.60000e+01, 9.56865e-01, 1.11505e+01, 0.00000e+00
3393, 4318, 2.34147e+01, 8.86440e+00, 5.18751e+02, 5.18751e+02, -2.60000e+01, 9.58777e-01, 1.11458e+01, 0.00000e+00
3394, 4320, 2.34256e+01, 8.85978e+00, 5.19165e+02, 5.19165e+02, -2.60000e+01, 9.58796e-01, 1.12017e+01, 0.00000e+00
3395, 4327, 2.34636e+01, 8.85537e+00, 5.20584e+02, 5.20584e+02, -2.60000e+01, 9.61405e-01, 1.11837e+01, 0.00000e+00
3396, 4333, 2.34961e+01, 8.85199e+00, 5.22112e+02, 5.22112e+02, -2.60000e+01, 9.62382e-01, 1.12131e+01, 0.00000e+00
3397, 4337, 2.35178e+01, 8.85257e+00, 5.25825e+02, 5.25825e+02, -2.60000e+01, 9.62647e-01, 1.12391e+01, 0.00000e+00
3398, 4341, 2.35395e+01, 8.85095e+00, 5.26261e+02, 5.26261e+02, -2.60000e+01, 9.63603e-01, 1.12495e+01, 0.00000e+00
3399, 4344, 2.35557e+01, 8.85281e+00, 5.30410e+02, 5.30410e+02, -2.60000e+01, 9.64549e-01, 1.12590e+01, 0.00000e+00
3400, 4347, 2.35720e+01, 8.84857e+00, 5.29373e+02, 5.29373e+02, -2.60000e+01, 9.64803e-01, 1.12903e+01, 0.00000e+00
3401, 4350, 2.35883e+01, 8.84193e+00, 5.30738e+02, 5.30738e+02, -2.60000e+01, 9.64828e-01, 1.13110e+01, 0.00000e+00
3402, 4352, 2.35991e+01, 8.83672e+00, 5.27244e+02, 5.27244e+02, -2.60000e+01, 9.66452e-01, 1.12594e+01, 0.00000e+00
3403, 4357, 2.36262e+01, 8.83448e+00, 5.32102e+02, 5.32102e+02, -2.60000e+01, 9.67638e-01, 1.13289e+01, 0.00000e+00
3404, 4362, 2.36533e+01, 8.83076e+00, 5.31804e+02, 5.31804e+02, -2.60000e+01, 9.68134e-01, 1.12861e+01, 0.00000e+00
3405, 4368, 2.36859e+01, 8.82035e+00, 5.33605e+02, 5.33605e+02, -2.60000e+01, 9.68407e-01, 1.13435e+01, 0.00000e+00
3406, 4373, 2.37130e+01, 8.81575e+00, 5.36171e+02, 5.36171e+02, -2.60000e+01, 9.67757e-01, 1.13768e+01, 0.00000e+00
3407, 4378, 2.37401e+01, 8.81491e+00, 5.40648e+02, 5.40648e+02, -2.60000e+01, 9.68479e-01, 1.14113e+01, 0.00000e+00
3408, 4382, 2.37618e+01, 8.80570e+00, 5.41466e+02, 5.41466e+02, -2.60000e+01, 9.69192e-01, 1.13655e+01, 0.00000e+00
3409, 4388, 2.37943e+01, 8.80145e+00, 5.41332e+02, 5.41332e+02, -2.60000e+01, 9.69006e-01, 1.14502e+01, 0.00000e+00
3410, 4391, 2.38106e+01, 8.80250e+00, 5.38385e+02, 5.38385e+02, -2.60000e+01, 9.69028e-01, 1.14727e+01, 0.00000e+00
3411, 4395, 2.38323e+01, 8.79897e+00, 5.42643e+02, 5.42643e+02, -2.60000e+01, 9.68828e-01, 1.14915e+01, 0.00000e+00
3412, 4396, 2.38377e+01, 8.80381e+00, 5.43844e+02, 5.43844e+02, -2.60000e+01, 9.69063e-01, 1.15400e+01, 0.00000e+00
3413, 4402, 2.38702e+01, 8.80168e+00, 5.42151e+02, 5.42151e+02, -2.60000e+01, 9.69332e-01, 1.15184e+01, 0.00000e+00
3414, 4407, 2.38974e+01, 8.80386e+00, 5.43734e+02, 5.43734e+02, -2.60000e+01, 9.69367e-01, 1.15413e+01, 0.00000e+00
3415, 4412, 2.39245e+01, 8.80252e+00, 5.43571e+02, 5.43571e+02, -2.60000e+01, 9.68722e-01, 1.15372e+01, 0.00000e+00
3416, 4415, 2.39407e+01, 8.79819e+00, 5.44123e+02, 5.44123e+02, -2.60000e+01, 9.68290e-01, 1.15624e+01, 0.00000e+00
3417, 4420, 2.39679e+01, 8.79411e+00, 5.44717e+02, 5.44717e+02, -2.60000e+01, 9.68778e-01, 1.15801e+01, 0.00000e+00
3418, 4426, 2.40004e+01, 8.79458e+00, 5.48374e+02, 5.48374e+02, -2.60000e+01, 9.68821e-01, 1.15325e+01, 0.00000e+00
3419, 4433, 2.40383e+01, 8.79069e+00, 5.51159e+02, 5.51159e+02, -2.60000e+01, 9.68870e-01, 1.16112e+01, 0.00000e+00
3420, 4437, 2.40600e+01, 8.78756e+00, 0.00000e+00, 0.00000e+00, 2.06000e+02, 9.67996e-01, 1.15890e+01, 0.00000e+00
3421, 4445, 2.41034e+01, 8.77760e+00, 5.49521e+02, 5.49521e+02, 2.06000e+02, 9.67829e-01, 1.15853e+01, 0.00000e+00
3422, 4447, 2.41143e+01, 8.77074e+00, 5.47064e+02, 5.47064e+02, 2.06000e+02, 9.68293e-01, 1.16126e+01, 0.00000e+00
3423, 4455, 2.41576e+01, 8.75375e+00, 5.46464e+02, 5.46464e+02, 2.06000e+02, 9.68350e-01, 1.16059e+01, 0.00000e+00
